timestamp,rain,temperature,snowfall,traffic_volume,borough,rush_hour,heavy_rain,temp_range,any_precipitation
2024-02-06 18:00:00,0.0,40.0235,0.0,6365,Manhattan,1,0,cold,0
2024-02-06 19:00:00,0.0,42.0935,0.0,145152,Brooklyn,1,0,cold,0
2024-02-06 19:00:00,0.0,42.0935,0.0,5032,Manhattan,1,0,cold,0
2024-02-06 20:00:00,0.0,42.4535,0.0,108161,Brooklyn,0,0,cold,0
2024-02-06 20:00:00,0.0,42.4535,0.0,6226,Manhattan,0,0,cold,0
2024-02-06 21:00:00,0.0,42.2735,0.0,109108,Brooklyn,0,0,cold,0
2024-02-06 21:00:00,0.0,42.2735,0.0,4620,Manhattan,0,0,cold,0
2024-02-06 22:00:00,0.0,39.9335,0.0,9777,Brooklyn,0,0,cold,0
2024-02-06 22:00:00,0.0,39.9335,0.0,3214,Manhattan,0,0,cold,0
2024-02-06 23:00:00,0.0,37.1435,0.0,7269,Brooklyn,0,0,cold,0
2024-02-06 23:00:00,0.0,37.1435,0.0,2914,Manhattan,0,0,cold,0
2024-02-07 00:00:00,0.0,35.6135,0.0,3054,Brooklyn,0,0,cold,0
2024-02-07 00:00:00,0.0,35.6135,0.0,1315,Manhattan,0,0,cold,0
2024-02-07 01:00:00,0.0,32.8235,0.0,2335,Brooklyn,0,0,cold,0
2024-02-07 01:00:00,0.0,32.8235,0.0,87,Manhattan,0,0,cold,0
2024-02-07 02:00:00,0.0,31.4735,0.0,1722,Brooklyn,0,0,freezing,0
2024-02-07 02:00:00,0.0,31.4735,0.0,113,Manhattan,0,0,freezing,0
2024-02-07 03:00:00,0.0,31.2935,0.0,1521,Brooklyn,0,0,freezing,0
2024-02-07 03:00:00,0.0,31.2935,0.0,65,Manhattan,0,0,freezing,0
2024-02-07 04:00:00,0.0,31.1135,0.0,3717,Brooklyn,0,0,freezing,0
2024-02-07 04:00:00,0.0,31.1135,0.0,115,Manhattan,0,0,freezing,0
2024-02-07 05:00:00,0.0,30.6635,0.0,8847,Brooklyn,0,0,freezing,0
2024-02-07 05:00:00,0.0,30.6635,0.0,218,Manhattan,0,0,freezing,0
2024-02-07 06:00:00,0.0,30.8435,0.0,19863,Brooklyn,0,0,freezing,0
2024-02-07 06:00:00,0.0,30.8435,0.0,2329,Manhattan,0,0,freezing,0
2024-02-07 07:00:00,0.0,30.4835,0.0,21583,Brooklyn,1,0,freezing,0
2024-02-07 07:00:00,0.0,30.4835,0.0,4724,Manhattan,1,0,freezing,0
2024-02-07 08:00:00,0.0,29.9435,0.0,211118,Brooklyn,1,0,freezing,0
2024-02-07 08:00:00,0.0,29.9435,0.0,4740,Manhattan,1,0,freezing,0
2024-02-07 09:00:00,0.0,30.0335,0.0,195112,Brooklyn,1,0,freezing,0
2024-02-07 09:00:00,0.0,30.0335,0.0,6050,Manhattan,1,0,freezing,0
2024-02-07 10:00:00,0.0,30.3935,0.0,179102,Brooklyn,0,0,freezing,0
2024-02-07 10:00:00,0.0,30.3935,0.0,6741,Manhattan,0,0,freezing,0
2024-02-07 11:00:00,0.0,30.7535,0.0,138105,Brooklyn,0,0,freezing,0
2024-02-07 11:00:00,0.0,30.7535,0.0,6040,Manhattan,0,0,freezing,0
2024-02-07 12:00:00,0.0,30.6635,0.0,117115,Brooklyn,0,0,freezing,0
2024-02-07 12:00:00,0.0,30.6635,0.0,7037,Manhattan,0,0,freezing,0
2024-02-07 13:00:00,0.0,31.6535,0.0,126117,Brooklyn,0,0,freezing,0
2024-02-07 13:00:00,0.0,31.6535,0.0,7443,Manhattan,0,0,freezing,0
2024-02-07 14:00:00,0.0,34.9835,0.0,149144,Brooklyn,0,0,cold,0
2024-02-07 14:00:00,0.0,34.9835,0.0,6747,Manhattan,0,0,cold,0
2024-02-07 15:00:00,0.0,38.2235,0.0,166154,Brooklyn,0,0,cold,0
2024-02-07 15:00:00,0.0,38.2235,0.0,6449,Manhattan,0,0,cold,0
2024-02-07 16:00:00,0.0,41.1035,0.0,159150,Brooklyn,1,0,cold,0
2024-02-07 16:00:00,0.0,41.1035,0.0,5595,Manhattan,1,0,cold,0
2024-02-07 17:00:00,0.0,43.7135,0.0,176152,Brooklyn,1,0,cold,0
2024-02-07 17:00:00,0.0,43.7135,0.0,7984,Manhattan,1,0,cold,0
2024-02-07 18:00:00,0.0,45.6935,0.0,177145,Brooklyn,1,0,cool,0
2024-02-07 18:00:00,0.0,45.6935,0.0,6178,Manhattan,1,0,cool,0
2024-02-07 19:00:00,0.0,47.1335,0.0,142151,Brooklyn,1,0,cool,0
2024-02-07 19:00:00,0.0,47.1335,0.0,6278,Manhattan,1,0,cool,0
2024-02-07 20:00:00,0.0,47.223503,0.0,158134,Brooklyn,0,0,cool,0
2024-02-07 20:00:00,0.0,47.223503,0.0,8246,Manhattan,0,0,cool,0
2024-02-07 21:00:00,0.0,47.5835,0.0,139105,Brooklyn,0,0,cool,0
2024-02-07 21:00:00,0.0,47.5835,0.0,5730,Manhattan,0,0,cool,0
2024-02-07 22:00:00,0.0,45.2435,0.0,83101,Brooklyn,0,0,cool,0
2024-02-07 22:00:00,0.0,45.2435,0.0,4817,Manhattan,0,0,cool,0
2024-02-07 23:00:00,0.0,42.2735,0.0,7483,Brooklyn,0,0,cold,0
2024-02-07 23:00:00,0.0,42.2735,0.0,4719,Manhattan,0,0,cold,0
2024-02-08 00:00:00,0.0,41.3735,0.0,3648,Brooklyn,0,0,cold,0
2024-02-08 00:00:00,0.0,41.3735,0.0,3122,Manhattan,0,0,cold,0
2024-02-08 01:00:00,0.0,40.2935,0.0,3835,Brooklyn,0,0,cold,0
2024-02-08 01:00:00,0.0,40.2935,0.0,114,Manhattan,0,0,cold,0
2024-02-08 02:00:00,0.0,38.0435,0.0,2125,Brooklyn,0,0,cold,0
2024-02-08 02:00:00,0.0,38.0435,0.0,96,Manhattan,0,0,cold,0
2024-02-08 03:00:00,0.0,37.413498,0.0,2926,Brooklyn,0,0,cold,0
2024-02-08 03:00:00,0.0,37.413498,0.0,31,Manhattan,0,0,cold,0
2024-02-08 04:00:00,0.0,35.3435,0.0,2132,Brooklyn,0,0,cold,0
2024-02-08 04:00:00,0.0,35.3435,0.0,156,Manhattan,0,0,cold,0
2024-02-08 05:00:00,0.0,33.8135,0.0,29105,Brooklyn,0,0,cold,0
2024-02-08 05:00:00,0.0,33.8135,0.0,198,Manhattan,0,0,cold,0
2024-02-08 06:00:00,0.0,34.2635,0.0,68205,Brooklyn,0,0,cold,0
2024-02-08 06:00:00,0.0,34.2635,0.0,339,Manhattan,0,0,cold,0
2024-02-08 07:00:00,0.0,33.5435,0.0,102226,Brooklyn,1,0,cold,0
2024-02-08 07:00:00,0.0,33.5435,0.0,5927,Manhattan,1,0,cold,0
2024-02-08 08:00:00,0.0,32.6435,0.0,125220,Brooklyn,1,0,cold,0
2024-02-08 08:00:00,0.0,32.6435,0.0,7536,Manhattan,1,0,cold,0
2024-02-08 09:00:00,0.0,32.3735,0.0,110216,Brooklyn,1,0,cold,0
2024-02-08 09:00:00,0.0,32.3735,0.0,6046,Manhattan,1,0,cold,0
2024-02-08 10:00:00,0.0,32.4635,0.0,107165,Brooklyn,0,0,cold,0
2024-02-08 10:00:00,0.0,32.4635,0.0,4934,Manhattan,0,0,cold,0
2024-02-08 11:00:00,0.0,31.7435,0.0,99154,Brooklyn,0,0,freezing,0
2024-02-08 11:00:00,0.0,31.7435,0.0,8656,Manhattan,0,0,freezing,0
2024-02-08 12:00:00,0.0,31.4735,0.0,99140,Brooklyn,0,0,freezing,0
2024-02-08 12:00:00,0.0,31.4735,0.0,7644,Manhattan,0,0,freezing,0
2024-02-08 13:00:00,0.0,33.8135,0.0,103151,Brooklyn,0,0,cold,0
2024-02-08 13:00:00,0.0,33.8135,0.0,6538,Manhattan,0,0,cold,0
2024-02-08 14:00:00,0.0,38.2235,0.0,167146,Brooklyn,0,0,cold,0
2024-02-08 14:00:00,0.0,38.2235,0.0,7831,Manhattan,0,0,cold,0
2024-02-08 15:00:00,0.0,43.8935,0.0,148161,Brooklyn,0,0,cold,0
2024-02-08 15:00:00,0.0,43.8935,0.0,7853,Manhattan,0,0,cold,0
2024-02-08 16:00:00,0.0,46.773502,0.0,168169,Brooklyn,1,0,cool,0
2024-02-08 16:00:00,0.0,46.773502,0.0,6685,Manhattan,1,0,cool,0
2024-02-08 17:00:00,0.0,50.733498,0.0,168157,Brooklyn,1,0,cool,0
2024-02-08 17:00:00,0.0,50.733498,0.0,7886,Manhattan,1,0,cool,0
2024-02-08 18:00:00,0.0,51.453503,0.0,124166,Brooklyn,1,0,cool,0
2024-02-08 18:00:00,0.0,51.453503,0.0,8779,Manhattan,1,0,cool,0
2024-02-08 19:00:00,0.0,51.3635,0.0,151156,Brooklyn,1,0,cool,0
2024-02-08 19:00:00,0.0,51.3635,0.0,6135,Manhattan,1,0,cool,0
2024-02-08 20:00:00,0.0,50.6435,0.0,162117,Brooklyn,0,0,cool,0
2024-02-08 20:00:00,0.0,50.6435,0.0,6043,Manhattan,0,0,cool,0
2024-02-08 21:00:00,0.0,49.473503,0.0,98100,Brooklyn,0,0,cool,0
2024-02-08 21:00:00,0.0,49.473503,0.0,5431,Manhattan,0,0,cool,0
2024-02-08 22:00:00,0.0,45.3335,0.0,10798,Brooklyn,0,0,cool,0
2024-02-08 22:00:00,0.0,45.3335,0.0,5029,Manhattan,0,0,cool,0
2024-02-08 23:00:00,0.0,42.4535,0.0,8977,Brooklyn,0,0,cold,0
2024-02-08 23:00:00,0.0,42.4535,0.0,4121,Manhattan,0,0,cold,0
2024-02-09 00:00:00,0.0,41.8235,0.0,5855,Brooklyn,0,0,cold,0
2024-02-09 00:00:00,0.0,41.8235,0.0,2410,Manhattan,0,0,cold,0
2024-02-09 01:00:00,0.0,40.4735,0.0,4743,Brooklyn,0,0,cold,0
2024-02-09 01:00:00,0.0,40.4735,0.0,149,Manhattan,0,0,cold,0
2024-02-09 02:00:00,0.0,40.4735,0.0,3120,Brooklyn,0,0,cold,0
2024-02-09 02:00:00,0.0,40.4735,0.0,153,Manhattan,0,0,cold,0
2024-02-09 03:00:00,0.0,40.4735,0.0,2934,Brooklyn,0,0,cold,0
2024-02-09 03:00:00,0.0,40.4735,0.0,107,Manhattan,0,0,cold,0
2024-02-09 04:00:00,0.0,39.5735,0.0,2938,Brooklyn,0,0,cold,0
2024-02-09 04:00:00,0.0,39.5735,0.0,136,Manhattan,0,0,cold,0
2024-02-09 05:00:00,0.0,38.4935,0.0,4899,Brooklyn,0,0,cold,0
2024-02-09 05:00:00,0.0,38.4935,0.0,183,Manhattan,0,0,cold,0
2024-02-09 06:00:00,0.0,40.0235,0.0,66230,Brooklyn,0,0,cold,0
2024-02-09 06:00:00,0.0,40.0235,0.0,3612,Manhattan,0,0,cold,0
2024-02-09 07:00:00,0.0,39.3035,0.0,91246,Brooklyn,1,0,cold,0
2024-02-09 07:00:00,0.0,39.3035,0.0,5920,Manhattan,1,0,cold,0
2024-02-09 08:00:00,0.0,39.753498,0.0,130233,Brooklyn,1,0,cold,0
2024-02-09 08:00:00,0.0,39.753498,0.0,5930,Manhattan,1,0,cold,0
2024-02-09 09:00:00,0.0,38.5835,0.0,126183,Brooklyn,1,0,cold,0
2024-02-09 09:00:00,0.0,38.5835,0.0,6542,Manhattan,1,0,cold,0
2024-02-09 10:00:00,0.0,39.0335,0.0,126171,Brooklyn,0,0,cold,0
2024-02-09 10:00:00,0.0,39.0335,0.0,6627,Manhattan,0,0,cold,0
2024-02-09 11:00:00,0.0,39.2135,0.0,106180,Brooklyn,0,0,cold,0
2024-02-09 11:00:00,0.0,39.2135,0.0,6345,Manhattan,0,0,cold,0
2024-02-09 12:00:00,0.0,39.753498,0.0,109145,Brooklyn,0,0,cold,0
2024-02-09 12:00:00,0.0,39.753498,0.0,6640,Manhattan,0,0,cold,0
2024-02-09 13:00:00,0.0,41.2835,0.0,128156,Brooklyn,0,0,cold,0
2024-02-09 13:00:00,0.0,41.2835,0.0,7036,Manhattan,0,0,cold,0
2024-02-09 14:00:00,0.0,44.433502,0.0,154162,Brooklyn,0,0,cold,0
2024-02-09 14:00:00,0.0,44.433502,0.0,7243,Manhattan,0,0,cold,0
2024-02-09 15:00:00,0.0,45.6035,0.0,144190,Brooklyn,0,0,cool,0
2024-02-09 15:00:00,0.0,45.6035,0.0,7738,Manhattan,0,0,cool,0
2024-02-09 16:00:00,0.0,47.223503,0.0,141198,Brooklyn,1,0,cool,0
2024-02-09 16:00:00,0.0,47.223503,0.0,7168,Manhattan,1,0,cool,0
2024-02-09 17:00:00,0.0,49.8335,0.0,152150,Brooklyn,1,0,cool,0
2024-02-09 17:00:00,0.0,49.8335,0.0,6262,Manhattan,1,0,cool,0
2024-02-09 18:00:00,0.0,51.453503,0.0,130175,Brooklyn,1,0,cool,0
2024-02-09 18:00:00,0.0,51.453503,0.0,7263,Manhattan,1,0,cool,0
2024-02-09 19:00:00,0.0,51.8135,0.0,137158,Brooklyn,1,0,cool,0
2024-02-09 19:00:00,0.0,51.8135,0.0,6857,Manhattan,1,0,cool,0
2024-02-09 20:00:00,0.0,51.9935,0.0,153128,Brooklyn,0,0,cool,0
2024-02-09 20:00:00,0.0,51.9935,0.0,4642,Manhattan,0,0,cool,0
2024-02-09 21:00:00,0.0,49.203503,0.0,112121,Brooklyn,0,0,cool,0
2024-02-09 21:00:00,0.0,49.203503,0.0,5048,Manhattan,0,0,cool,0
2024-02-09 22:00:00,0.0,47.5835,0.0,89128,Brooklyn,0,0,cool,0
2024-02-09 22:00:00,0.0,47.5835,0.0,4438,Manhattan,0,0,cool,0
2024-02-09 23:00:00,0.0,45.4235,0.0,8289,Brooklyn,0,0,cool,0
2024-02-09 23:00:00,0.0,45.4235,0.0,2836,Manhattan,0,0,cool,0
2024-02-10 00:00:00,0.0,43.8935,0.0,6485,Brooklyn,0,0,cold,0
2024-02-10 00:00:00,0.0,43.8935,0.0,2133,Manhattan,0,0,cold,0
2024-02-10 01:00:00,0.0,43.3535,0.0,6458,Brooklyn,0,0,cold,0
2024-02-10 01:00:00,0.0,43.3535,0.0,1826,Manhattan,0,0,cold,0
2024-02-10 02:00:00,0.0,41.913498,0.0,4050,Brooklyn,0,0,cold,0
2024-02-10 02:00:00,0.0,41.913498,0.0,1614,Manhattan,0,0,cold,0
2024-02-10 03:00:00,0.0,42.2735,0.0,2735,Brooklyn,0,0,cold,0
2024-02-10 03:00:00,0.0,42.2735,0.0,1820,Manhattan,0,0,cold,0
2024-02-10 04:00:00,0.0,41.4635,0.0,2725,Brooklyn,0,0,cold,0
2024-02-10 04:00:00,0.0,41.4635,0.0,1223,Manhattan,0,0,cold,0
2024-02-10 05:00:00,0.0,42.363503,0.0,6633,Brooklyn,0,0,cold,0
2024-02-10 05:00:00,0.0,42.363503,0.0,821,Manhattan,0,0,cold,0
2024-02-10 06:00:00,0.0,42.0935,0.0,8237,Brooklyn,0,0,cold,0
2024-02-10 06:00:00,0.0,42.0935,0.0,1625,Manhattan,0,0,cold,0
2024-02-10 07:00:00,0.0,42.183502,0.0,9758,Brooklyn,1,0,cold,0
2024-02-10 07:00:00,0.0,42.183502,0.0,1418,Manhattan,1,0,cold,0
2024-02-10 08:00:00,0.0,42.4535,0.0,14080,Brooklyn,1,0,cold,0
2024-02-10 08:00:00,0.0,42.4535,0.0,1222,Manhattan,1,0,cold,0
2024-02-10 09:00:00,0.0,40.3835,0.0,166108,Brooklyn,1,0,cold,0
2024-02-10 09:00:00,0.0,40.3835,0.0,2821,Manhattan,1,0,cold,0
2024-02-10 10:00:00,0.0,41.553497,0.0,174116,Brooklyn,0,0,cold,0
2024-02-10 10:00:00,0.0,41.553497,0.0,2650,Manhattan,0,0,cold,0
2024-02-10 11:00:00,0.0,41.6435,0.0,158128,Brooklyn,0,0,cold,0
2024-02-10 11:00:00,0.0,41.6435,0.0,3256,Manhattan,0,0,cold,0
2024-02-10 12:00:00,0.0,41.733498,0.0,182116,Brooklyn,0,0,cold,0
2024-02-10 12:00:00,0.0,41.733498,0.0,3868,Manhattan,0,0,cold,0
2024-02-10 13:00:00,0.0,42.6335,0.0,187124,Brooklyn,0,0,cold,0
2024-02-10 13:00:00,0.0,42.6335,0.0,4163,Manhattan,0,0,cold,0
2024-02-10 14:00:00,0.0,45.6935,0.0,184143,Brooklyn,0,0,cool,0
2024-02-10 14:00:00,0.0,45.6935,0.0,5974,Manhattan,0,0,cool,0
2024-02-10 15:00:00,0.0,49.203503,0.0,180155,Brooklyn,0,0,cool,0
2024-02-10 15:00:00,0.0,49.203503,0.0,5663,Manhattan,0,0,cool,0
2024-02-10 16:00:00,0.0,50.2835,0.0,182137,Brooklyn,1,0,cool,0
2024-02-10 16:00:00,0.0,50.2835,0.0,6663,Manhattan,1,0,cool,0
2024-02-10 17:00:00,0.0,53.3435,0.0,196141,Brooklyn,1,0,cool,0
2024-02-10 17:00:00,0.0,53.3435,0.0,6973,Manhattan,1,0,cool,0
2024-02-10 18:00:00,0.0,55.233498,0.0,169126,Brooklyn,1,0,cool,0
2024-02-10 18:00:00,0.0,55.233498,0.0,4963,Manhattan,1,0,cool,0
2024-02-10 19:00:00,0.0,56.1335,0.0,139143,Brooklyn,1,0,cool,0
2024-02-10 19:00:00,0.0,56.1335,0.0,4358,Manhattan,1,0,cool,0
2024-02-10 20:00:00,0.0,58.5635,0.0,132148,Brooklyn,0,0,cool,0
2024-02-10 20:00:00,0.0,58.5635,0.0,6345,Manhattan,0,0,cool,0
2024-02-10 21:00:00,0.0,57.9335,0.0,123114,Brooklyn,0,0,cool,0
2024-02-10 21:00:00,0.0,57.9335,0.0,4359,Manhattan,0,0,cool,0
2024-02-10 22:00:00,0.0,56.6735,0.0,97124,Brooklyn,0,0,cool,0
2024-02-10 22:00:00,0.0,56.6735,0.0,3443,Manhattan,0,0,cool,0
2024-02-10 23:00:00,0.0,53.8835,0.0,80111,Brooklyn,0,0,cool,0
2024-02-10 23:00:00,0.0,53.8835,0.0,2643,Manhattan,0,0,cool,0
2024-02-11 00:00:00,0.0,53.4335,0.0,8082,Brooklyn,0,0,cool,0
2024-02-11 00:00:00,0.0,53.4335,0.0,4846,Manhattan,0,0,cool,0
2024-02-11 01:00:00,0.0,52.7135,0.0,7261,Brooklyn,0,0,cool,0
2024-02-11 01:00:00,0.0,52.7135,0.0,4224,Manhattan,0,0,cool,0
2024-02-11 02:00:00,0.0,51.903503,0.0,5542,Brooklyn,0,0,cool,0
2024-02-11 02:00:00,0.0,51.903503,0.0,4119,Manhattan,0,0,cool,0
2024-02-11 03:00:00,0.0,51.1835,0.0,2947,Brooklyn,0,0,cool,0
2024-02-11 03:00:00,0.0,51.1835,0.0,2522,Manhattan,0,0,cool,0
2024-02-11 04:00:00,0.0,50.8235,0.0,3840,Brooklyn,0,0,cool,0
2024-02-11 04:00:00,0.0,50.8235,0.0,1923,Manhattan,0,0,cool,0
2024-02-11 05:00:00,0.0,49.653503,0.0,3349,Brooklyn,0,0,cool,0
2024-02-11 05:00:00,0.0,49.653503,0.0,189,Manhattan,0,0,cool,0
2024-02-11 06:00:00,0.0,51.453503,0.0,4259,Brooklyn,0,0,cool,0
2024-02-11 06:00:00,0.0,51.453503,0.0,226,Manhattan,0,0,cool,0
2024-02-11 07:00:00,0.0,50.733498,0.0,6289,Brooklyn,1,0,cool,0
2024-02-11 07:00:00,0.0,50.733498,0.0,2512,Manhattan,1,0,cool,0
2024-02-11 08:00:00,0.0,49.7435,0.0,65131,Brooklyn,1,0,cool,0
2024-02-11 08:00:00,0.0,49.7435,0.0,2713,Manhattan,1,0,cool,0
2024-02-11 09:00:00,0.0,48.2135,0.0,88168,Brooklyn,1,0,cool,0
2024-02-11 09:00:00,0.0,48.2135,0.0,2423,Manhattan,1,0,cool,0
2024-02-11 10:00:00,0.0,45.9635,0.0,103171,Brooklyn,0,0,cool,0
2024-02-11 10:00:00,0.0,45.9635,0.0,3644,Manhattan,0,0,cool,0
2024-02-11 11:00:00,0.0,43.6235,0.0,128200,Brooklyn,0,0,cold,0
2024-02-11 11:00:00,0.0,43.6235,0.0,5043,Manhattan,0,0,cold,0
2024-02-11 12:00:00,0.0,43.4435,0.0,148161,Brooklyn,0,0,cold,0
2024-02-11 12:00:00,0.0,43.4435,0.0,4640,Manhattan,0,0,cold,0
2024-02-11 13:00:00,0.0,43.983498,0.0,155162,Brooklyn,0,0,cold,0
2024-02-11 13:00:00,0.0,43.983498,0.0,7152,Manhattan,0,0,cold,0
2024-02-11 14:00:00,0.0,44.2535,0.0,142162,Brooklyn,0,0,cold,0
2024-02-11 14:00:00,0.0,44.2535,0.0,7257,Manhattan,0,0,cold,0
2024-02-11 15:00:00,0.0,45.6035,0.0,157172,Brooklyn,0,0,cool,0
2024-02-11 15:00:00,0.0,45.6035,0.0,6447,Manhattan,0,0,cool,0
2024-02-11 16:00:00,0.0,46.3235,0.0,171158,Brooklyn,1,0,cool,0
2024-02-11 16:00:00,0.0,46.3235,0.0,7457,Manhattan,1,0,cool,0
2024-02-11 17:00:00,0.0,46.953503,0.0,156169,Brooklyn,1,0,cool,0
2024-02-11 17:00:00,0.0,46.953503,0.0,6451,Manhattan,1,0,cool,0
2024-02-11 18:00:00,0.0,47.8535,0.0,145140,Brooklyn,1,0,cool,0
2024-02-11 18:00:00,0.0,47.8535,0.0,7143,Manhattan,1,0,cool,0
2024-02-11 19:00:00,0.0,48.3935,0.0,140165,Brooklyn,1,0,cool,0
2024-02-11 19:00:00,0.0,48.3935,0.0,5125,Manhattan,1,0,cool,0
2024-02-11 20:00:00,0.0,48.663498,0.0,104135,Brooklyn,0,0,cool,0
2024-02-11 20:00:00,0.0,48.663498,0.0,4821,Manhattan,0,0,cool,0
2024-02-11 21:00:00,0.0,48.0335,0.0,9392,Brooklyn,0,0,cool,0
2024-02-11 21:00:00,0.0,48.0335,0.0,6327,Manhattan,0,0,cool,0
2024-02-11 22:00:00,0.0,47.0435,0.0,9079,Brooklyn,0,0,cool,0
2024-02-11 22:00:00,0.0,47.0435,0.0,3326,Manhattan,0,0,cool,0
2024-02-11 23:00:00,0.0,44.9735,0.0,74102,Brooklyn,0,0,cold,0
2024-02-11 23:00:00,0.0,44.9735,0.0,5727,Manhattan,0,0,cold,0
2024-02-12 00:00:00,0.0,43.6235,0.0,5988,Brooklyn,0,0,cold,0
2024-02-12 00:00:00,0.0,43.6235,0.0,2024,Manhattan,0,0,cold,0
2024-02-12 01:00:00,0.0,43.5335,0.0,4144,Brooklyn,0,0,cold,0
2024-02-12 01:00:00,0.0,43.5335,0.0,118,Manhattan,0,0,cold,0
2024-02-12 02:00:00,0.0,42.363503,0.0,3231,Brooklyn,0,0,cold,0
2024-02-12 02:00:00,0.0,42.363503,0.0,103,Manhattan,0,0,cold,0
2024-02-12 03:00:00,0.0,42.2735,0.0,3024,Brooklyn,0,0,cold,0
2024-02-12 03:00:00,0.0,42.2735,0.0,45,Manhattan,0,0,cold,0
2024-02-12 04:00:00,0.0,41.3735,0.0,2136,Brooklyn,0,0,cold,0
2024-02-12 04:00:00,0.0,41.3735,0.0,83,Manhattan,0,0,cold,0
2024-02-12 05:00:00,0.0,40.8335,0.0,8138,Brooklyn,0,0,cold,0
2024-02-12 05:00:00,0.0,40.8335,0.0,1711,Manhattan,0,0,cold,0
2024-02-12 06:00:00,0.0,39.3035,0.0,18162,Brooklyn,0,0,cold,0
2024-02-12 06:00:00,0.0,39.3035,0.0,4618,Manhattan,0,0,cold,0
2024-02-12 07:00:00,0.0,37.9535,0.0,256101,Brooklyn,1,0,cold,0
2024-02-12 07:00:00,0.0,37.9535,0.0,5420,Manhattan,1,0,cold,0
2024-02-12 08:00:00,0.0,37.413498,0.0,228151,Brooklyn,1,0,cold,0
2024-02-12 08:00:00,0.0,37.413498,0.0,5527,Manhattan,1,0,cold,0
2024-02-12 09:00:00,0.0,36.4235,0.0,206116,Brooklyn,1,0,cold,0
2024-02-12 09:00:00,0.0,36.4235,0.0,5426,Manhattan,1,0,cold,0
2024-02-12 10:00:00,0.0,35.3435,0.0,202110,Brooklyn,0,0,cold,0
2024-02-12 10:00:00,0.0,35.3435,0.0,7141,Manhattan,0,0,cold,0
2024-02-12 11:00:00,0.0,34.4435,0.0,151106,Brooklyn,0,0,cold,0
2024-02-12 11:00:00,0.0,34.4435,0.0,7342,Manhattan,0,0,cold,0
2024-02-12 12:00:00,0.0,34.1735,0.0,131108,Brooklyn,0,0,cold,0
2024-02-12 12:00:00,0.0,34.1735,0.0,6649,Manhattan,0,0,cold,0
2024-02-12 13:00:00,0.0,35.5235,0.0,134116,Brooklyn,0,0,cold,0
2024-02-12 13:00:00,0.0,35.5235,0.0,5348,Manhattan,0,0,cold,0
2024-02-12 14:00:00,0.0,38.7635,0.0,188151,Brooklyn,0,0,cold,0
2024-02-12 14:00:00,0.0,38.7635,0.0,6360,Manhattan,0,0,cold,0
2024-02-12 15:00:00,0.0,40.5635,0.0,186156,Brooklyn,0,0,cold,0
2024-02-12 15:00:00,0.0,40.5635,0.0,7548,Manhattan,0,0,cold,0
2024-02-12 16:00:00,0.0,42.6335,0.0,183141,Brooklyn,1,0,cold,0
2024-02-12 16:00:00,0.0,42.6335,0.0,7163,Manhattan,1,0,cold,0
2024-02-12 17:00:00,0.0,44.433502,0.0,179162,Brooklyn,1,0,cold,0
2024-02-12 17:00:00,0.0,44.433502,0.0,6463,Manhattan,1,0,cold,0
2024-02-12 18:00:00,0.0,46.0535,0.0,172147,Brooklyn,1,0,cool,0
2024-02-12 18:00:00,0.0,46.0535,0.0,8148,Manhattan,1,0,cool,0
2024-02-12 19:00:00,0.0,46.6835,0.0,127156,Brooklyn,1,0,cool,0
2024-02-12 19:00:00,0.0,46.6835,0.0,6134,Manhattan,1,0,cool,0
2024-02-12 20:00:00,0.0,46.413498,0.0,143160,Brooklyn,0,0,cool,0
2024-02-12 20:00:00,0.0,46.413498,0.0,4633,Manhattan,0,0,cool,0
2024-02-12 21:00:00,0.0,46.0535,0.0,128117,Brooklyn,0,0,cool,0
2024-02-12 21:00:00,0.0,46.0535,0.0,3823,Manhattan,0,0,cool,0
2024-02-12 22:00:00,0.0,44.9735,0.0,9186,Brooklyn,0,0,cold,0
2024-02-12 22:00:00,0.0,44.9735,0.0,3622,Manhattan,0,0,cold,0
2024-02-12 23:00:00,0.0,42.0035,0.0,6581,Brooklyn,0,0,cold,0
2024-02-12 23:00:00,0.0,42.0035,0.0,3317,Manhattan,0,0,cold,0
2024-02-13 00:00:00,0.0,41.733498,0.0,39,Manhattan,0,0,cold,0
2024-02-13 01:00:00,0.0,40.113503,0.0,14,Manhattan,0,0,cold,0
2024-02-13 02:00:00,0.0,40.8335,0.0,8,Manhattan,0,0,cold,0
2024-02-13 03:00:00,0.0,40.8335,0.0,3,Manhattan,0,0,cold,0
2024-02-13 04:00:00,0.0,39.8435,0.0,1,Manhattan,0,0,cold,0
2024-02-13 05:00:00,0.0,38.8535,0.0,7,Manhattan,0,0,cold,0
2024-02-13 06:00:00,0.0,38.2235,0.0,23,Manhattan,0,0,cold,0
2024-02-13 07:00:00,0.0,37.1435,0.0,69,Manhattan,1,0,cold,0
2024-02-13 08:00:00,0.015748033,34.9835,0.13779527,78,Manhattan,1,0,cold,1
2024-02-13 09:00:00,0.039370082,33.0035,0.2480315,73,Manhattan,1,0,cold,1
2024-02-13 10:00:00,0.003937004,32.2835,0.5511811,86,Manhattan,0,0,cold,1
2024-02-13 11:00:00,0.011811022,32.2835,0.6062992,94,Manhattan,0,0,cold,1
2024-02-13 12:00:00,0.023622053,31.7435,0.77165353,86,Manhattan,0,0,freezing,1
2024-02-13 13:00:00,0.047244098,31.2935,0.496063,99,Manhattan,0,0,freezing,1
